fused,gyro,mag
-0.028569,-8.846259,-0.015283
-0.027109,-8.846287,0.045834
-0.025677,-8.846314,0.045834
-0.025496,-8.846342,-0.015283
-0.025319,-8.84637,-0.015283
-0.027848,-8.846397,-0.15037
-0.024741,-8.845034,0.060669
-0.021993,-8.84367,0.045834
-0.022028,-8.845089,0.045834
-0.020994,-8.845117,0.030998
-0.023609,-8.845144,-0.15037
-0.026172,-8.845172,-0.15037
-0.025981,-8.8452,-0.015283
-0.028496,-8.845227,-0.15037
-0.025673,-8.843863,0.045834
-0.024271,-8.843891,0.045834
-0.022896,-8.843919,0.045834
-0.02443,-8.845338,-0.030077
-0.022755,-8.845366,0.060669
-0.025335,-8.845393,-0.15037
-0.027863,-8.845421,-0.15037
-0.025823,-8.845448,0.075504
-0.025639,-8.845476,-0.015283
-0.024237,-8.845504,0.045834
-0.024227,-8.846923,0.045834
-0.02722,-8.848342,-0.104383
-0.031074,-8.849761,-0.15037
-0.033487,-8.849789,-0.15037
-0.031787,-8.848425,-0.015283
-0.034186,-8.848453,-0.15037
-0.032472,-8.847089,-0.015283
-0.030933,-8.847116,0.045834
-0.030788,-8.848536,0.045834
-0.031989,-8.848563,-0.089459
-0.035747,-8.849982,-0.15037
-0.034143,-8.85001,0.045834
-0.032571,-8.850038,0.045834
-0.03103,-8.850065,0.045834
-0.02952,-8.850093,0.045834
-0.02804,-8.850121,0.045834
-0.02659,-8.850148,0.045834
-0.030456,-8.851567,-0.15037
-0.032882,-8.851595,-0.15037
-0.031335,-8.851623,0.045834
-0.035106,-8.853042,-0.15037
-0.033515,-8.853069,0.045834
-0.035879,-8.853097,-0.15037
-0.034272,-8.853125,0.045834
-0.036621,-8.853152,-0.15037
-0.034267,-8.851789,0.014292
-0.032692,-8.851816,0.045834
-0.032512,-8.853235,0.045834
-0.029609,-8.851871,0.045834
-0.028128,-8.851899,0.045834
-0.029557,-8.853318,-0.030077
-0.032001,-8.853346,-0.15037
-0.030175,-8.853374,0.060669
-0.028979,-8.853401,0.030998
-0.029028,-8.853429,-0.030077
-0.031482,-8.853456,-0.15037
-0.03646,-8.854876,-0.210859
-0.034842,-8.854903,0.045834
-0.03718,-8.854931,-0.15037
-0.034018,-8.854959,0.122263
-0.032448,-8.854986,0.045834
-0.03091,-8.855014,0.045834
-0.033326,-8.855042,-0.15037
-0.034652,-8.856461,-0.030077
-0.03307,-8.856488,0.045834
-0.031519,-8.856516,0.045834
-0.029999,-8.856544,0.045834
-0.02851,-8.856571,0.045834
-0.025687,-8.855207,0.045834
-0.025802,-8.855235,-0.030077
-0.029684,-8.856654,-0.15037
-0.028201,-8.856682,0.045834
-0.030671,-8.856709,-0.15037
-0.029799,-8.856737,0.014292
-0.031941,-8.856765,-0.135501
-0.030413,-8.856792,0.045834
-0.027551,-8.855429,0.045834
-0.030035,-8.855456,-0.15037
-0.029767,-8.855484,-0.015283
-0.032207,-8.855512,-0.15037
-0.034597,-8.855539,-0.15037
-0.03694,-8.855567,-0.15037
-0.039082,-8.854203,-0.210859
-0.034434,-8.854231,0.19467
-0.032559,-8.854259,0.060669
-0.033877,-8.852895,-0.165253
-0.031079,-8.852922,0.107387
-0.029427,-8.851559,-0.015283
-0.027949,-8.851586,0.045834
-0.031931,-8.851614,-0.225694
-0.035988,-8.853033,-0.165253
-0.038303,-8.853061,-0.15037
-0.040572,-8.853088,-0.15037
-0.042795,-8.853116,-0.15037
-0.04105,-8.853144,0.045834
-0.043264,-8.853171,-0.15037
-0.045877,-8.85459,-0.104383
-0.044366,-8.854618,0.030998
-0.046514,-8.854646,-0.15037
-0.044694,-8.854673,0.045834
-0.041547,-8.85331,0.045834
-0.043156,-8.853337,-0.120632
-0.041701,-8.853365,0.030998
-0.039977,-8.853393,0.045834
-0.043576,-8.854812,-0.15037
-0.043037,-8.854839,-0.015283
-0.041287,-8.854867,0.045834
-0.039572,-8.854895,0.045834
-0.040452,-8.853531,-0.15037
-0.038753,-8.853559,0.045834
-0.038311,-8.853586,-0.015283
-0.036655,-8.853614,0.045834
-0.035033,-8.853642,0.045834
-0.03873,-8.855061,-0.15037
-0.039652,-8.85648,-0.015283
-0.043104,-8.856507,-0.210859
-0.045276,-8.856535,-0.15037
-0.047405,-8.856563,-0.15037
-0.045568,-8.85659,0.045834
-0.047691,-8.856618,-0.15037
-0.050982,-8.856646,-0.210859
-0.052997,-8.856673,-0.15037
-0.057545,-8.858092,-0.210859
-0.054141,-8.856729,0.045834
-0.056093,-8.856756,-0.15037
-0.056667,-8.858175,-0.015283
-0.060075,-8.858203,-0.225694
-0.060545,-8.856839,-0.15037
-0.062369,-8.856867,-0.15037
-0.063561,-8.856894,-0.120632
-0.062623,-8.856922,-0.015283
-0.060481,-8.85695,0.045834
-0.058382,-8.856977,0.045834
-0.057689,-8.858397,0.045834
-0.059569,-8.858424,-0.15037
-0.057489,-8.858452,0.045834
-0.056672,-8.858479,-0.015283
-0.054649,-8.858507,0.045834
-0.051303,-8.857143,0.045834
-0.049388,-8.857171,0.045834
-0.047511,-8.857199,0.045834
-0.046893,-8.857226,-0.015283
-0.045066,-8.857254,0.045834
-0.042209,-8.85589,0.030998
-0.040475,-8.855918,0.045834
-0.039998,-8.855946,-0.015283
-0.043597,-8.857365,-0.15037
-0.047123,-8.858784,-0.15037
-0.045291,-8.858811,0.045834
-0.04742,-8.858839,-0.15037
-0.049506,-8.858867,-0.15037
-0.048849,-8.858894,-0.015283
-0.046686,-8.858922,0.060669
-0.048787,-8.85895,-0.15037
-0.050692,-8.857586,-0.210859
-0.048789,-8.857614,0.045834
-0.052211,-8.859033,-0.15037
-0.051946,-8.857669,-0.105763
-0.05124,-8.857697,-0.015283
-0.049326,-8.857724,0.045834
-0.04745,-8.857752,0.045834
-0.046834,-8.85778,-0.015283
-0.045008,-8.857807,0.045834
-0.047142,-8.857835,-0.15037
-0.042715,-8.856471,0.107387
-0.046259,-8.85789,-0.15037
-0.050942,-8.859309,-0.210859
-0.054321,-8.860728,-0.15037
-0.052346,-8.860756,0.045834
-0.050113,-8.860784,0.060669
-0.052145,-8.860811,-0.15037
-0.050213,-8.860839,0.045834
-0.052243,-8.860867,-0.15037
-0.051672,-8.862286,0.045834
-0.055037,-8.863705,-0.15037
-0.05198,-8.862341,0.030998
-0.051273,-8.862369,-0.015283
-0.053283,-8.862396,-0.15037
-0.051328,-8.862424,0.045834
-0.048048,-8.86106,0.045834
-0.051332,-8.861088,-0.210859
-0.054549,-8.861115,-0.210859
-0.053791,-8.861143,-0.015283
-0.051826,-8.861171,0.045834
-0.053824,-8.861198,-0.15037
-0.054444,-8.862617,-0.015283
-0.053829,-8.864037,0.045834
-0.048243,-8.864064,0.226875
-0.046685,-8.864092,0.030998
-0.048786,-8.86412,-0.15037
-0.050845,-8.864147,-0.15037
-0.050161,-8.864175,-0.015283
-0.048268,-8.864202,0.045834
-0.046117,-8.86423,0.060669
-0.045528,-8.864258,-0.015283
-0.045246,-8.864285,-0.030077
-0.043748,-8.864313,0.030998
-0.04062,-8.862949,0.045834
-0.038919,-8.862977,0.045834
-0.042385,-8.863005,-0.210859
-0.040648,-8.863032,0.045834
-0.038648,-8.86306,0.060669
-0.036986,-8.863088,0.045834
-0.035357,-8.863115,0.045834
-0.035124,-8.864534,0.045834
-0.033829,-8.864562,0.030998
-0.034849,-8.865981,-0.015283
-0.03478,-8.866009,-0.030077
-0.036966,-8.864645,-0.210859
-0.041834,-8.866064,-0.210859
-0.039042,-8.8647,0.030998
-0.039957,-8.866119,-0.015283
-0.038269,-8.866147,0.045834
-0.040836,-8.866175,-0.165253
-0.044263,-8.866202,-0.210859
-0.042489,-8.86623,0.045834
-0.044674,-8.866258,-0.15037
-0.041527,-8.864894,0.045834
-0.039807,-8.864922,0.045834
-0.038122,-8.864949,0.045834
-0.03647,-8.864977,0.045834
-0.033488,-8.863613,0.045834
-0.033151,-8.863641,-0.015283
-0.031598,-8.863668,0.045834
-0.030077,-8.863696,0.045834
-0.030246,-8.865115,0.030998
-0.032676,-8.865143,-0.15037
-0.031133,-8.86517,0.045834
-0.033545,-8.865198,-0.15037
-0.031985,-8.865226,0.045834
-0.030456,-8.865253,0.045834
-0.032881,-8.865281,-0.15037
-0.03392,-8.8667,-0.015283
-0.036276,-8.866728,-0.15037
-0.033298,-8.865364,0.045834
-0.031743,-8.865392,0.045834
-0.033223,-8.865419,-0.104383
-0.033032,-8.866838,0.045834
-0.032705,-8.866866,-0.015283
-0.032383,-8.866894,-0.015283
-0.029615,-8.866921,0.107387
-0.028134,-8.866949,0.045834
-0.027904,-8.866977,-0.015283
-0.02539,-8.865613,0.030998
-0.026553,-8.864249,-0.15037
-0.026355,-8.864277,-0.015283
-0.028862,-8.864305,-0.15037
-0.031022,-8.864332,-0.135501
-0.029513,-8.86436,0.045834
-0.029396,-8.865779,0.045834
-0.027919,-8.865807,0.045834
-0.027694,-8.865834,-0.015283
-0.024887,-8.86447,0.045834
-0.024863,-8.86589,0.045834
-0.027401,-8.865917,-0.15037
-0.031251,-8.867336,-0.15037
-0.029736,-8.867364,0.045834
-0.028252,-8.867392,0.045834
-0.02802,-8.867419,-0.015283
-0.027793,-8.867447,-0.015283
-0.032845,-8.868866,-0.210859
-0.036729,-8.868894,-0.225694
-0.035402,-8.868921,0.030998
-0.033804,-8.868949,0.045834
-0.032239,-8.868977,0.045834
-0.032068,-8.870396,0.045834
-0.033264,-8.873206,0.045834
-0.038361,-8.876017,-0.15037
-0.03929,-8.877436,-0.015283
-0.036882,-8.876072,0.014292
-0.035255,-8.8761,0.045834
-0.03366,-8.876127,0.045834
-0.032098,-8.876155,0.045834
-0.030566,-8.876183,0.045834
-0.032836,-8.874819,-0.210859
-0.03129,-8.874846,0.045834
-0.035976,-8.876266,-0.19603
-0.034226,-8.874902,-0.015283
-0.036576,-8.874929,-0.15037
-0.038879,-8.874957,-0.15037
-0.037212,-8.874985,0.045834
-0.038139,-8.873621,-0.15037
-0.036487,-8.873649,0.045834
-0.039089,-8.873676,-0.165253
-0.037418,-8.873704,0.045834
-0.039704,-8.873732,-0.15037
-0.038318,-8.873759,0.030998
-0.036662,-8.873787,0.045834
-0.035039,-8.873815,0.045834
-0.032218,-8.873842,0.107387
-0.035521,-8.87387,-0.19603
-0.037846,-8.873898,-0.15037
-0.036199,-8.873925,0.045834
-0.035512,-8.873953,-0.000489
-0.035135,-8.873981,-0.015283
-0.033543,-8.874008,0.045834
-0.03727,-8.875427,-0.15037
-0.038667,-8.875455,-0.105763
-0.037005,-8.875483,0.045834
-0.036739,-8.876902,0.045834
-0.039039,-8.876929,-0.15037
-0.037368,-8.876957,0.045834
-0.035732,-8.876985,0.045834
-0.034128,-8.877012,0.045834
-0.03648,-8.87704,-0.15037
-0.03472,-8.875676,-0.015283
-0.030454,-8.875704,0.179917
-0.034243,-8.877123,-0.15037
-0.034032,-8.878542,0.045834
-0.033981,-8.87857,-0.030077
-0.032412,-8.878597,0.045834
-0.034798,-8.878625,-0.15037
-0.034576,-8.880044,0.045834
-0.032995,-8.880072,0.045834
-0.031305,-8.878708,-0.015283
-0.029789,-8.878736,0.045834
-0.028601,-8.878763,0.030998
-0.028362,-8.878791,-0.015283
-0.031895,-8.88021,-0.135501
-0.033995,-8.880238,-0.135501
-0.031062,-8.878874,0.045834
-0.029551,-8.878901,0.045834
-0.028071,-8.878929,0.045834
-0.030544,-8.878957,-0.15037
-0.029044,-8.878984,0.045834
-0.022293,-8.877621,0.241669
-0.022322,-8.87904,0.045834
-0.020986,-8.879067,0.045834
-0.022237,-8.877704,-0.15037
-0.020903,-8.877731,0.045834
-0.019596,-8.877759,0.045834
-0.019678,-8.879178,0.045834
-0.018395,-8.879206,0.045834
-0.01836,-8.879233,-0.015283
-0.022391,-8.880652,-0.15037
-0.024978,-8.88068,-0.15037
-0.023589,-8.880708,0.045834
-0.023154,-8.880735,-0.000489
-0.025726,-8.880763,-0.15037
-0.025544,-8.880791,-0.015283
-0.025507,-8.88221,0.045834
-0.022744,-8.880846,0.045834
-0.026534,-8.880874,-0.210859
-0.029038,-8.880901,-0.15037
-0.028931,-8.88232,0.045834
-0.028827,-8.883739,0.045834
-0.025997,-8.882376,0.045834
-0.02581,-8.882403,-0.015283
-0.023041,-8.88104,0.045834
-0.025913,-8.881067,-0.165253
-0.024505,-8.881095,0.045834
-0.024348,-8.881123,-0.015283
-0.022971,-8.88115,0.045834
-0.021623,-8.881178,0.045834
-0.020301,-8.881206,0.045834
-0.022929,-8.881233,-0.15037
-0.022804,-8.881261,-0.015283
-0.021458,-8.881289,0.045834
-0.02014,-8.881316,0.045834
-0.018847,-8.881344,0.045834
-0.018803,-8.881371,-0.015283
-0.022672,-8.881399,-0.210859
-0.025253,-8.881427,-0.15037
-0.025081,-8.881454,-0.015283
-0.028824,-8.881482,-0.210859
-0.02858,-8.88151,-0.015283
-0.031043,-8.881537,-0.15037
-0.030896,-8.882957,0.045834
-0.029389,-8.882984,0.045834
-0.027912,-8.883012,0.045834
-0.027687,-8.883039,-0.015283
-0.026102,-8.881676,-0.015283
-0.024691,-8.881703,0.045834
-0.02453,-8.881731,-0.015283
-0.024514,-8.88315,0.045834
-0.023134,-8.883178,0.045834
-0.024342,-8.881814,-0.15037
-0.022966,-8.881842,0.045834
-0.021617,-8.881869,0.045834
-0.019065,-8.881897,0.107387
-0.017794,-8.881925,0.045834
-0.016549,-8.881952,0.045834
-0.016551,-8.88198,-0.015283
-0.019254,-8.882008,-0.15037
-0.023565,-8.883427,-0.165253
-0.020841,-8.882063,0.045834
-0.018171,-8.880699,0.045834
-0.016918,-8.880727,0.045834
-0.015691,-8.880754,0.045834
-0.015851,-8.882174,0.045834
-0.016008,-8.883593,0.045834
-0.018722,-8.88362,-0.15037
-0.018822,-8.885039,0.045834
-0.01892,-8.886458,0.045834
-0.017652,-8.886486,0.045834
-0.016409,-8.886514,0.045834
-0.015051,-8.88515,-0.015283
-0.01386,-8.885178,0.045834
-0.012694,-8.885205,0.045834
-0.01155,-8.885233,0.045834
-0.01043,-8.885261,0.045834
-0.011918,-8.88668,-0.015283
-0.014714,-8.886707,-0.15037
-0.017455,-8.886735,-0.15037
-0.014853,-8.885371,0.045834
-0.013666,-8.885399,0.045834
-0.012503,-8.885427,0.045834
-0.011364,-8.885454,0.045834
-0.015535,-8.886873,-0.15037
-0.014335,-8.886901,0.045834
-0.013159,-8.886929,0.045834
-0.013228,-8.886956,-0.015283
-0.012074,-8.886984,0.045834
-0.010943,-8.887012,0.045834
-0.009835,-8.887039,0.045834
-0.007386,-8.885675,0.045834
-0.006349,-8.885703,0.045834
-0.005332,-8.885731,0.045834
-0.009624,-8.88715,-0.15037
-0.008542,-8.887177,0.045834
-0.008704,-8.887205,-0.015283
-0.012928,-8.888624,-0.15037
-0.010417,-8.88726,0.045834
-0.014606,-8.88868,-0.15037
-0.017349,-8.888707,-0.15037
-0.017476,-8.890126,0.045834
-0.017601,-8.891545,0.045834
-0.020283,-8.891573,-0.15037
-0.020211,-8.891601,-0.015283
-0.019984,-8.89302,0.060669
-0.025192,-8.894439,-0.210859
-0.029086,-8.895858,-0.15037
-0.028837,-8.895885,-0.015283
-0.031295,-8.895913,-0.15037
-0.032341,-8.894549,-0.15037
-0.029441,-8.893186,0.045834
-0.027963,-8.893213,0.045834
-0.026514,-8.893241,0.045834
-0.030382,-8.89466,-0.15037
-0.028885,-8.894688,0.045834
-0.027418,-8.894715,0.045834
-0.024617,-8.893352,0.045834
-0.028522,-8.894771,-0.15037
-0.026897,-8.89619,0.122263
-0.02547,-8.896217,0.045834
-0.024071,-8.896245,0.045834
-0.0227,-8.896273,0.045834
-0.019697,-8.894909,0.060669
-0.018414,-8.894937,0.045834
-0.017156,-8.894964,0.045834
-0.020914,-8.896383,-0.135501
-0.020969,-8.897802,0.045834
-0.020883,-8.89783,-0.015283
-0.022162,-8.899249,-0.015283
-0.020829,-8.899277,0.045834
-0.019523,-8.899304,0.045834
-0.022167,-8.899332,-0.15037
-0.026122,-8.900751,-0.15037
-0.023347,-8.899387,0.045834
-0.027124,-8.899415,-0.210859
-0.025692,-8.899443,0.045834
-0.024289,-8.89947,0.045834
-0.022914,-8.899498,0.045834
-0.02549,-8.899526,-0.15037
-0.026652,-8.898162,-0.15037
-0.02977,-8.89819,-0.181202
-0.028285,-8.898217,0.045834
-0.028052,-8.898245,-0.015283
-0.025238,-8.896881,0.045834
-0.024141,-8.896909,0.030998
-0.022769,-8.896936,0.045834
-0.026712,-8.898355,-0.15037
-0.031785,-8.899775,-0.210859
-0.036757,-8.901194,-0.210859
-0.033769,-8.89983,0.045834
-0.033568,-8.901249,0.045834
-0.035931,-8.901277,-0.15037
-0.038248,-8.901304,-0.15037
-0.040815,-8.901332,-0.165253
-0.039109,-8.90136,0.045834
-0.041362,-8.901387,-0.15037
-0.042351,-8.901415,-0.089459
-0.040614,-8.901443,0.045834
-0.038913,-8.90147,0.045834
-0.041169,-8.901498,-0.15037
-0.039456,-8.901525,0.045834
-0.041702,-8.901553,-0.15037
-0.045112,-8.901581,-0.210859
-0.051478,-8.904391,-0.225694
-0.053483,-8.904419,-0.15037
-0.052747,-8.904447,-0.015283
-0.05609,-8.905866,-0.15037
-0.054079,-8.905893,0.045834
-0.053471,-8.907312,0.045834
-0.054098,-8.908731,-0.015283
-0.05349,-8.910151,0.045834
-0.051531,-8.910178,0.045834
-0.054899,-8.911597,-0.15037
-0.054275,-8.913016,0.045834
-0.0523,-8.913044,0.045834
-0.052628,-8.91168,-0.135501
-0.049322,-8.910316,0.045834
-0.04881,-8.911736,0.045834
-0.046944,-8.911763,0.045834
-0.043885,-8.911791,0.107387
-0.042118,-8.911819,0.045834
-0.04175,-8.913238,0.045834
-0.043949,-8.913265,-0.15037
-0.047315,-8.913293,-0.210859
-0.049403,-8.913321,-0.15037
-0.046592,-8.913348,0.092504
-0.049905,-8.913376,-0.210859
-0.054515,-8.914795,-0.210859
-0.052535,-8.914823,0.045834
-0.050595,-8.91485,0.045834
-0.048694,-8.914878,0.045834
-0.049391,-8.913514,-0.15037
-0.047514,-8.913542,0.045834
-0.050808,-8.913569,-0.210859
-0.048902,-8.913597,0.045834
-0.048257,-8.913625,-0.015283
-0.050472,-8.915044,-0.089459
-0.052497,-8.915071,-0.15037
-0.051921,-8.916491,0.045834
-0.049993,-8.916518,0.045834
-0.049327,-8.916546,-0.015283
-0.048673,-8.916574,-0.015283
-0.048032,-8.916601,-0.015283
-0.047405,-8.916629,-0.015283
-0.045567,-8.916656,0.045834
-0.044989,-8.916684,-0.015283
-0.04863,-8.916712,-0.225694
-0.050692,-8.916739,-0.15037
-0.048789,-8.916767,0.045834
-0.046783,-8.915403,-0.015283
-0.049948,-8.916822,-0.135501
-0.048356,-8.91685,0.030998
-0.047863,-8.918269,0.045834
-0.046016,-8.918297,0.045834
-0.044207,-8.918324,0.045834
-0.043797,-8.919744,0.045834
-0.042031,-8.919771,0.045834
-0.041665,-8.92119,0.045834
-0.042528,-8.922609,-0.015283
-0.044712,-8.922637,-0.15037
-0.046852,-8.922665,-0.15037
-0.045026,-8.922692,0.045834
-0.048524,-8.924111,-0.15037
-0.050588,-8.924139,-0.15037
-0.05005,-8.925558,0.045834
-0.049523,-8.926977,0.045834
-0.047643,-8.927005,0.045834
-0.049428,-8.927032,-0.135501
-0.051474,-8.92706,-0.15037
-0.049852,-8.927088,0.030998
-0.047965,-8.927115,0.045834
-0.050041,-8.927143,-0.15037
-0.04815,-8.927171,0.045834
-0.048884,-8.92859,-0.015283
-0.050787,-8.927226,-0.210859
-0.048741,-8.925862,-0.015283
-0.050801,-8.92589,-0.15037
-0.049192,-8.925918,0.030998
-0.054113,-8.927337,-0.225694
-0.052141,-8.927364,0.045834
-0.051572,-8.928783,0.045834
-0.053576,-8.928811,-0.15037
-0.055539,-8.928839,-0.15037
-0.052175,-8.927475,0.045834
-0.051606,-8.928894,0.045834
-0.051048,-8.930313,0.045834
-0.051723,-8.931732,-0.015283
-0.049799,-8.93176,0.045834
-0.049136,-8.931787,-0.015283
-0.045901,-8.930424,0.045834
-0.04772,-8.930451,-0.135501
-0.045876,-8.930479,0.045834
-0.044069,-8.930507,0.045834
-0.042298,-8.930534,0.045834
-0.04086,-8.930562,0.030998
-0.043077,-8.93059,-0.15037
-0.041623,-8.930617,0.030998
-0.039901,-8.930645,0.045834
-0.038214,-8.930673,0.045834
-0.040484,-8.9307,-0.15037
-0.038785,-8.930728,0.045834
-0.038342,-8.930756,-0.015283
-0.03805,-8.932175,0.045834
-0.036399,-8.932202,0.045834
-0.034485,-8.93223,0.060669
-0.038193,-8.933649,-0.15037
-0.037763,-8.933677,-0.015283
-0.03734,-8.933704,-0.015283
-0.039628,-8.933732,-0.15037
-0.03931,-8.935151,0.045834
-0.041558,-8.935179,-0.15037
-0.039838,-8.935206,0.045834
-0.038151,-8.935234,0.045834
-0.036499,-8.935262,0.045834
-0.03488,-8.935289,0.045834
-0.037217,-8.935317,-0.15037
-0.035286,-8.935345,0.060669
-0.038825,-8.935372,-0.210859
-0.037159,-8.9354,0.045834
-0.039451,-8.935428,-0.15037
-0.041696,-8.935455,-0.15037
-0.039973,-8.935483,0.045834
-0.038284,-8.935511,0.045834
-0.039215,-8.93693,-0.015283
-0.037541,-8.936957,0.045834
-0.037264,-8.938376,0.045834
-0.036993,-8.939795,0.045834
-0.039288,-8.939823,-0.15037
-0.041537,-8.939851,-0.15037
-0.04118,-8.94127,0.045834
-0.039467,-8.941298,0.045834
-0.037788,-8.941325,0.045834
-0.037366,-8.941353,-0.015283
-0.039356,-8.941381,-0.135501
-0.038901,-8.941408,-0.015283
-0.03982,-8.942827,-0.015283
-0.039498,-8.944246,0.045834
-0.037521,-8.944274,0.060669
-0.039806,-8.944302,-0.15037
-0.042044,-8.944329,-0.15037
-0.040314,-8.944357,0.045834
-0.042542,-8.944385,-0.15037
-0.041099,-8.944412,0.030998
-0.043312,-8.94444,-0.15037
-0.04548,-8.944468,-0.15037
-0.048815,-8.944495,-0.210859
-0.050873,-8.944523,-0.15037
-0.048966,-8.944551,0.045834
-0.051022,-8.944578,-0.15037
-0.053036,-8.944606,-0.15037
-0.049855,-8.944633,0.107387
-0.047968,-8.944661,0.045834
-0.04612,-8.944689,0.045834
-0.044308,-8.944716,0.045834
-0.043875,-8.943353,-0.089459
-0.042108,-8.94338,0.045834
-0.040376,-8.943408,0.045834
-0.037316,-8.942044,0.045834
-0.035977,-8.942072,0.030998
-0.034368,-8.9421,0.045834
-0.037925,-8.942127,-0.210859
-0.037047,-8.943546,0.075504
-0.039341,-8.943574,-0.15037
-0.039028,-8.944993,0.045834
-0.037358,-8.945021,0.045834
-0.037085,-8.94644,0.045834
-0.035454,-8.946467,0.045834
-0.035078,-8.946495,-0.015283
-0.033487,-8.946523,0.045834
-0.034218,-8.947942,-0.000489
-0.032941,-8.947969,0.030998
-0.031251,-8.946606,-0.015283
-0.028373,-8.945242,0.045834
-0.03084,-8.94527,-0.15037
-0.030557,-8.945297,-0.015283
-0.030716,-8.946716,0.030998
-0.030576,-8.948135,0.045834
-0.032702,-8.948163,-0.135501
-0.035082,-8.948191,-0.15037
-0.037415,-8.948218,-0.15037
-0.035778,-8.948246,0.045834
-0.031578,-8.946882,0.107387
-0.03128,-8.94691,-0.015283
-0.033689,-8.946938,-0.15037
-0.032422,-8.946965,0.030998
-0.032107,-8.946993,-0.015283
-0.035863,-8.948412,-0.15037
-0.039841,-8.949831,-0.165253
-0.036495,-8.948467,0.060669
-0.034282,-8.948495,0.075504
-0.032707,-8.948523,0.045834
-0.035088,-8.94855,-0.15037
-0.03486,-8.949969,0.045834
-0.034637,-8.951388,0.045834
-0.032914,-8.950025,-0.015283
-0.03529,-8.950052,-0.15037
-0.037619,-8.95008,-0.15037
-0.042474,-8.951499,-0.210859
-0.040736,-8.951527,0.045834
-0.041617,-8.952946,-0.015283
-0.038532,-8.951582,0.045834
-0.035508,-8.950218,0.045834
-0.035131,-8.950246,-0.015283
-0.032308,-8.950274,0.107387
-0.030773,-8.950301,0.045834
-0.027904,-8.948937,0.045834
-0.026457,-8.948965,0.045834
-0.026402,-8.950384,0.045834
-0.028908,-8.950412,-0.15037
-0.028804,-8.951831,0.045834
-0.031263,-8.951859,-0.15037
-0.033672,-8.951886,-0.15037
-0.036331,-8.951914,-0.165253
-0.036079,-8.953333,0.045834
-0.035831,-8.954752,0.045834
-0.034225,-8.95478,0.045834
-0.032651,-8.954807,0.045834
-0.029745,-8.953444,0.045834
-0.032031,-8.95208,-0.210859
-0.030798,-8.952107,0.030998
-0.029293,-8.952135,0.045834
-0.027817,-8.952163,0.045834
-0.026372,-8.95219,0.045834
-0.026318,-8.953609,0.045834
-0.026125,-8.953637,-0.015283
-0.024713,-8.953665,0.045834
-0.023188,-8.952301,-0.015283
-0.022761,-8.952329,-0.000489
-0.02278,-8.953748,0.045834
-0.020072,-8.952384,0.045834
-0.018484,-8.952412,0.060669
-0.017225,-8.952439,0.045834
-0.015991,-8.952467,0.045834
-0.018706,-8.952495,-0.15037
-0.017443,-8.952522,0.045834
-0.016204,-8.95255,0.045834
-0.018915,-8.952578,-0.15037
-0.021571,-8.952605,-0.15037
-0.024175,-8.952633,-0.15037
-0.024165,-8.954052,0.045834
-0.027926,-8.95408,-0.210859
-0.026478,-8.954107,0.045834
-0.02762,-8.952744,-0.15037
-0.031312,-8.952771,-0.210859
-0.033721,-8.952799,-0.15037
-0.034717,-8.951435,-0.15037
-0.033134,-8.951463,0.045834
-0.036715,-8.95149,-0.210859
-0.035092,-8.951518,0.045834
-0.0335,-8.951546,0.045834
-0.031941,-8.951573,0.045834
-0.031635,-8.951601,-0.015283
-0.030113,-8.951629,0.045834
-0.028621,-8.951656,0.045834
-0.031084,-8.951684,-0.15037
-0.030795,-8.951712,-0.015283
-0.02929,-8.951739,0.045834
-0.03052,-8.951767,-0.089459
-0.030087,-8.953186,0.060669
-0.028596,-8.953214,0.045834
-0.027135,-8.953241,0.045834
-0.025703,-8.953269,0.045834
-0.025817,-8.953297,-0.030077
-0.024412,-8.953324,0.045834
-0.028168,-8.953352,-0.210859
-0.026715,-8.95338,0.045834
-0.029215,-8.953407,-0.15037
-0.029105,-8.954826,0.045834
-0.027766,-8.956245,0.107387
-0.030245,-8.956273,-0.15037
-0.028751,-8.956301,0.045834
-0.027287,-8.956328,0.045834
-0.029776,-8.956356,-0.15037
-0.028291,-8.956384,0.045834
-0.025472,-8.95502,0.045834
-0.025296,-8.955048,-0.015283
-0.027824,-8.955075,-0.15037
-0.026378,-8.955103,0.045834
-0.024961,-8.955131,0.045834
-0.026159,-8.95655,-0.015283
-0.02611,-8.957969,0.045834
-0.024698,-8.957996,0.045834
-0.023018,-8.958024,0.060669
-0.026802,-8.958052,-0.210859
-0.026443,-8.959471,0.060669
-0.025025,-8.959498,0.045834
-0.026964,-8.959526,-0.120632
-0.03067,-8.959554,-0.210859
-0.034301,-8.959581,-0.210859
-0.033948,-8.959609,-0.015283
-0.034039,-8.961028,0.030998
-0.032469,-8.961056,0.045834
-0.031227,-8.961083,0.030998
-0.029713,-8.961111,0.045834
-0.026866,-8.959747,0.045834
-0.028,-8.958384,-0.15037
-0.025617,-8.958411,0.092504
-0.026776,-8.957047,-0.15037
-0.026715,-8.958467,0.045834
-0.029215,-8.958494,-0.15037
-0.034535,-8.959913,-0.225694
-0.034319,-8.961332,0.045834
-0.032743,-8.96136,0.045834
-0.032421,-8.961388,-0.015283
-0.034807,-8.961415,-0.15037
-0.031858,-8.960052,0.045834
-0.032739,-8.960079,-0.074542
-0.032558,-8.961498,0.045834
-0.031018,-8.961526,0.045834
-0.03073,-8.961554,-0.015283
-0.030449,-8.961581,-0.015283
